,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude,LatitudeNum,Latitide_upt,Latitide_diff
114057,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Lilapatti Bankatia BO,276124,BO,Delivery,AZAMGARH,UTTAR PRADESH,29.6527000,75.1521000,29.6527,19.5841,10.0686
114069,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Dubara BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.1668100,77.1065600,12.16681,30.4,-18.23319
114070,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Jeoli BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.1668100,77.1065600,12.16681,30.4,-18.23319
114071,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Mahuja Newada BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,10.2000000,20.1000000,10.2,30.4,-20.2
114186,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Sathyain BO,227816,BO,Delivery,Amethi,UTTAR PRADESH,81.6900000,26.4700000,81.69,26.591642,55.098358
114236,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Nurvey BO,276303,BO,Delivery,AZAMGARH,UTTAR PRADESH,26.0800000,80.0900000,26.08,12.16681,13.913189999999998
114548,Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Kot BO,321609,BO,Delivery,DAUSA,RAJASTHAN,40.6121700,73.9662550,40.61217,27.199924,13.412246
114590,Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Reta BO,303304,BO,Delivery,DAUSA,RAJASTHAN,50.1834750,18.8964140,50.183475,21.202682,28.980793000000002
114593,Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Muhi BO,303323,BO,Delivery,DAUSA,RAJASTHAN,22.2660320,113.9947440,22.266032,10.514149,11.751883
114607,Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Reendali BO,321609,BO,Delivery,DAUSA,RAJASTHAN,76.8362810,27.1377100,76.836281,27.199924,49.636357000000004
114935,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Rokha BO,229310,BO,Delivery,RAE BARELI,UTTAR PRADESH,33.01,71.49,33.01,21.28,11.729999999999997
115046,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Sarme BO,227801,BO,Delivery,Amethi,UTTAR PRADESH,26.3689840,81.6674610,26.368984,81.66,-55.291016
115047,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Sukhi Bajgarh BO,227801,BO,Delivery,Amethi,UTTAR PRADESH,26.4034730,81.6665150,26.403473,81.66,-55.25652699999999
115058,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Mayas BO,227807,BO,Delivery,Amethi,UTTAR PRADESH,81.7914900,81.7914900,81.79149,26.374344,55.417145999999995
115197,Uttar Pradesh Circle,Agra Region,Aligarh Division,Gudmai Misripur BO,204215,BO,Delivery,HATHRAS,UTTAR PRADESH,78.2995753,27.7272083,78.2995753,27.6864088,50.613166500000005
115276,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Sarwan BO,229302,BO,Delivery,Amethi,UTTAR PRADESH,40.9200000,70.6600000,40.92,27.99,12.930000000000003
115286,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Bala BO,229123,BO,Delivery,RAE BARELI,UTTAR PRADESH,52.9000000,3.6000000-,52.9,26.441,26.459
115295,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Kanta BO,229305,BO,Delivery,RAE BARELI,UTTAR PRADESH,26.2100000,81.5800000,26.21,38.9,-12.689999999999998
115460,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Hussainpur BO,246731,BO,Delivery,BIJNOR,UTTAR PRADESH,29.5516670,78.1411220,29.551667,19.2895,10.262166999999998
115461,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Mauzzampur Narayan BO,246731,BO,Delivery,BIJNOR,UTTAR PRADESH,29.5778560,78.2219810,29.577856,19.2895,10.288356
115462,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Meman Bhanera BO,246731,BO,Delivery,BIJNOR,UTTAR PRADESH,29.3724420,78.1358470,29.372442,19.2895,10.082942
115463,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Rajapur Sadat BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.3736280,78.1452010,29.373628,19.2895,10.084128
115599,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Semra Khurd BO,273412,BO,Delivery,GORAKHPUR,UTTAR PRADESH,72.0847850,43.2421880,72.084785,26.369453,45.715332
115667,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Lakh BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
115668,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Madhpura BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
115699,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Belamau Saraiya BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
116045,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Semra BO,229128,BO,Delivery,RAE BARELI,UTTAR PRADESH,38.9000000,77.0600000-,38.9,25.24,13.66
116083,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Misrauli BO,228119,BO,Delivery,SULTANPUR,UTTAR PRADESH,81.1000000,26.7700000,81.1,26.245685,54.85431499999999
116102,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Ramgarh BO,222302,BO,Delivery,SULTANPUR,UTTAR PRADESH,82.2300000,26.1400000,82.23,26.140271,56.089729000000005
116245,Uttar Pradesh Circle,Agra Region,Aligarh Division,Kanobi BO,202134,BO,Delivery,ALIGARH,UTTAR PRADESH,42.5896105,44.5259703,42.5896105,27.8718884,14.7177221
116314,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Baregaon BO,228119,BO,Delivery,SULTANPUR,UTTAR PRADESH,81.8100000,26.1500000,81.81,26.245685,55.564315
116317,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Waidaha  BO,228119,BO,Delivery,SULTANPUR,UTTAR PRADESH,81.1100000,26.7700000,81.11,26.245685,54.864315
116330,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Parbatpur BO,227801,BO,Delivery,Amethi,UTTAR PRADESH,26.4070890,81.6281680,26.407089,81.66,-55.252911
116388,Uttar Pradesh Circle,Agra Region,Aligarh Division,Bamani BO,202138,BO,Delivery,ALIGARH,UTTAR PRADESH,27.8628973,78.4386022,27.8628973,77.8872097,-50.0243124
116389,Uttar Pradesh Circle,Agra Region,Aligarh Division,Bamoti BO,202138,BO,Delivery,ALIGARH,UTTAR PRADESH,27.9884218,77.8610254,27.9884218,77.8872097,-49.8987879
116390,Uttar Pradesh Circle,Agra Region,Aligarh Division,Bisara BO,202138,BO,Delivery,ALIGARH,UTTAR PRADESH,28.0148740,77.8667416,28.014874,77.8872097,-49.8723357
116392,Uttar Pradesh Circle,Agra Region,Aligarh Division,Pala Chand BO,202138,BO,Delivery,ALIGARH,UTTAR PRADESH,27.9329272,77.8407454,27.9329272,77.8872097,-49.9542825
116642,West Bengal Circle,Kolkata Region,Birbhum Division,Ghatdurlavpur BO,731126,BO,Delivery,BIRBHUM,WEST BENGAL,87.4151520,87.4151520,87.415152,23.905152,63.510000000000005
116644,West Bengal Circle,Kolkata Region,Birbhum Division,Tabadumra BO,731126,BO,Delivery,BIRBHUM,WEST BENGAL,87.3450840,23.9887700,87.345084,23.905152,63.439932
116663,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Kumhera BO,246731,BO,Delivery,BIJNOR,UTTAR PRADESH,29.4418130,78.2832070,29.441813,19.2895,10.152313
116671,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Padla BO,246731,BO,Delivery,BIJNOR,UTTAR PRADESH,29.4636810,78.2718190,29.463681,19.2895,10.174181
116672,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Baibalpur BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.3813740,78.1423180,29.381374,19.2895,10.091874
116673,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Jhilmila BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.4901080,78.3927550,29.490108,19.2895,10.200607999999999
116674,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Lakhuwala BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.3913090,78.3024220,29.391309,19.2895,10.101809
116675,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Mirzapur Mahesh Urf Bankpur BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.3813740,78.1423180,29.381374,19.2895,10.091874
117066,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Ashwania BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.1668100,77.1065600,12.16681,30.4,-18.23319
117068,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Pichhaura BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,10.2000000,77.1065600,10.2,30.4,-20.2
117069,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Sohauli BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.1668100,77.1065600,12.16681,30.4,-18.23319
117073,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Badaura BO,276128,BO,Delivery,AZAMGARH,UTTAR PRADESH,24.0900000,80.0600000,24.09,12.16681,11.92319
117094,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Sonhara BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.1668100,77.1065600,12.16681,30.4,-18.23319
117095,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Udiawan BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.1668100,77.1065600,12.16681,30.4,-18.23319
117096,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Haraia BO,276127,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.5489000,49.2501000,12.5489,24.3652,-11.816300000000002
117138,Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Umri Sabzi Pur BO,244102,BO,Delivery,MORADABAD,UTTAR PRADESH,6.8600000,99.7400000,6.86,28.8259,-21.9659
117216,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Bhagwantpur BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
117228,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Rudain BO,209505,BO,Delivery,FARRUKHABAD,UTTAR PRADESH,27.6122820,79.2763450,27.612282,79.276345,-51.664063000000006
117239,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Parsaramau Majhretha BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
117386,Gujarat Circle,Vadodara Region,Vadodara East Division,Mandvi SO Vadodara,390001,PO,Non Delivery,VADODARA,GUJARAT,73.2081000,22.2994000,73.2081,22.29225,50.915850000000006
117396,Gujarat Circle,Vadodara Region,Surat Division,GIPCL SO,394112,PO,Delivery,SURAT,GUJARAT,73.1069300,21.4030670,73.10693,21.40231,51.704620000000006
117446,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Pura Rai BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
117456,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Sikanderpur Khas BO,209505,BO,Delivery,FARRUKHABAD,UTTAR PRADESH,27.6122820,79.2763450,27.612282,79.276345,-51.664063000000006
117457,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Siwara Khas BO,209505,BO,Delivery,FARRUKHABAD,UTTAR PRADESH,27.6122820,79.2763450,27.612282,79.276345,-51.664063000000006
117617,Uttar Pradesh Circle,Varanasi Region,Ballia Division,Banspar Bahorwa BO,221715,BO,Delivery,BALLIA,UTTAR PRADESH,83.9400000,26.0700000,83.94,26.1,57.839999999999996
117731,West Bengal Circle,South Bengal Region,Bankura Division,Jhariakocha BO,722136,BO,Delivery,BANKURA,WEST BENGAL,2.9555790,86.8134710,2.955579,23.1653642,-20.2097852
117733,Delhi Circle,DivReportingCircle,New Delhi South West Division,Station Road SO South West Delhi,110010,PO,Non Delivery,NEW DELHI,DELHI,77.1300000,28.4800000,77.13,28.57,48.559999999999995
117805,Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Shahbaj Pur Kalan BO,244102,BO,Delivery,SAMBHAL,UTTAR PRADESH,6.8600000,99.7400000,6.86,28.8259,-21.9659
117910,Uttar Pradesh Circle,Agra Region,Aligarh Division,Khair Mandi BO,202138,BO,Delivery,ALIGARH,UTTAR PRADESH,27.9391960,77.8424460,27.939196,77.8872097,-49.948013700000004
118257,Tamilnadu Circle,"Central Region, Trichirapalli",Karur Division,Mookanankurichi B.O,639005,BO,Delivery,KARUR,TAMIL NADU,        10.8700000,78.0800000,10.87,0.0,10.87
118359,Bihar Circle,Muzaffarpur Region,Darbhanga Division,Baheri SO Darbhanga,847105,PO,Delivery,DARBHANGA,BIHAR,26.1913888,85.7416666,26.1913888,15.5934,10.597988799999998
118363,Bihar Circle,Muzaffarpur Region,Darbhanga Division,Kusothar SO,847429,PO,Delivery,DARBHANGA,BIHAR,26.1191780,85.9047150,26.119178,15.5934,10.525778
118512,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Khakhaichkhor BO,273412,BO,Delivery,GORAKHPUR,UTTAR PRADESH,72.0847850,43.2421880,72.084785,26.369453,45.715332
118514,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Mohaljalkar BO,273412,BO,Delivery,GORAKHPUR,UTTAR PRADESH,49.2483400,106.1585040,49.24834,26.369453,22.878887
118557,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Araji Amani BO,276139,BO,Delivery,AZAMGARH,UTTAR PRADESH,24.3256000,91.2563000,24.3256,12.2562,12.069400000000002
118600,West Bengal Circle,Kolkata Region,Birbhum Division,Gohaliara BO,731126,BO,Delivery,BIRBHUM,WEST BENGAL,87.3736290,87.3736290,87.373629,23.905152,63.46847699999999
118602,West Bengal Circle,Kolkata Region,Birbhum Division,Patharchapuri BO,731126,BO,Delivery,BIRBHUM,WEST BENGAL,87.4364210,23.9248830,87.436421,23.905152,63.531268999999995
118604,West Bengal Circle,Kolkata Region,Birbhum Division,Tantipara BO,731126,BO,Delivery,BIRBHUM,WEST BENGAL,87.3736290,23.9045660,87.373629,23.905152,63.46847699999999
119131,West Bengal Circle,Kolkata Region,Birbhum Division,Bansanka BO,731121,BO,Delivery,BIRBHUM,WEST BENGAL,24.0144150,87.6920110,24.014415,87.552736,-63.538320999999996
119132,West Bengal Circle,Kolkata Region,Birbhum Division,Gargaria BO,731121,BO,Delivery,BIRBHUM,WEST BENGAL,23.8711510,87.8399050,23.871151,87.552736,-63.681585
119146,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Bahrampur BO,273016,BO,Delivery,GORAKHPUR,UTTAR PRADESH,26.7175100,83.3855610,26.71751,226.730106,-200.012596
119254,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Dubepur BO,227815,BO,Delivery,SULTANPUR,UTTAR PRADESH,82.0300000,26.2300000,82.03,26.5121,55.5179
119325,Uttar Pradesh Circle,Agra Region,Aligarh Division,Arnot BO,204215,BO,Delivery,HATHRAS,UTTAR PRADESH,41.6625737,77.1230250-,41.6625737,27.6864088,13.976164900000004
119455,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Samrahda BO,229302,BO,Delivery,Amethi,UTTAR PRADESH,12.1500000,53.0300000,12.15,27.99,-15.839999999999998
119457,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Kura BO,229304,BO,Delivery,Amethi,UTTAR PRADESH,40.7200000,73.9800000-,40.72,26.26,14.459999999999997
119461,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Azmat Ulla Ganj BO,229303,BO,Delivery,RAE BARELI,UTTAR PRADESH,39.7300000,94.2000000-,39.73,26.72,13.009999999999998
119507,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Barkhurdarpur BO,229305,BO,Delivery,RAE BARELI,UTTAR PRADESH,26.9300000,80.9800000,26.93,38.9,-11.969999999999999
119608,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Kasimpur BO,229305,BO,Delivery,Amethi,UTTAR PRADESH,26.2300000,81.2300000,26.23,38.9,-12.669999999999998
119609,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Paraiya Namaksar BO,229305,BO,Delivery,RAE BARELI,UTTAR PRADESH,26.2340000,81.2400000,26.234,38.9,-12.665999999999997
119661,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Senduria BO,273207,BO,Delivery,MAHARAJGANJ,UTTAR PRADESH,40.0781250,72.1926140,40.078125,27.239585,12.838539999999998
119786,Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Biharipur Hira BO,262201,BO,Delivery,PILIBHIT,UTTAR PRADESH,79.8600000,28.2900000,79.86,28.6297,51.2303
119798,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Jurarampur BO,276139,BO,Delivery,AZAMGARH,UTTAR PRADESH,26.0600000,83.0600000,26.06,12.2562,13.803799999999999
119799,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Khan Pur Bhagatpatti BO,276139,BO,Delivery,AZAMGARH,UTTAR PRADESH,23.5451000,73.1542000,23.5451,12.2562,11.288900000000002
119800,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Rasulpur Nandalal BO,276139,BO,Delivery,AZAMGARH,UTTAR PRADESH,25.9812000,74.8951000,25.9812,12.2562,13.725000000000001
119802,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Singhwara BO,276139,BO,Delivery,AZAMGARH,UTTAR PRADESH,24.6351000,89.2561000,24.6351,12.2562,12.378900000000002
119812,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Dighwania Majhuwa BO,276124,BO,Delivery,AZAMGARH,UTTAR PRADESH,32.3215000,89.1345000,32.3215,19.5841,12.737400000000001
119813,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Narhankhas BO,276124,BO,Delivery,AZAMGARH,UTTAR PRADESH,45.2541000,96.3251000,45.2541,19.5841,25.67
119926,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Gangaoli BO,229404,BO,Delivery,RAE BARELI,UTTAR PRADESH,13.6500000,74.6600000,13.65,29.28,-15.63
120100,Haryana Circle,DivReportingCircle,Kurukshetra Division,Babain S.O,136156,PO,Delivery,KURUKSHETRA,HARYANA,76.9858333,30.0733333,76.9858333,30.084325,46.901508299999996
120413,Uttar Pradesh Circle,Lucknow  HQ Region,Rae Bareilly Division,Korauli Budhkar BO,229204,BO,Delivery,RAE BARELI,UTTAR PRADESH,22.3000000,77.0200000,22.3,33.02,-10.720000000000002
120520,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Doodhli BO,246731,BO,Delivery,BIJNOR,UTTAR PRADESH,29.5059470,78.3130950,29.505947,19.2895,10.216446999999999
120521,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Rampur Bishna BO,246731,BO,Delivery,BIJNOR,UTTAR PRADESH,29.4723290,78.2404950,29.472329,19.2895,10.182828999999998
120522,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Akbarabad BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.4790700,78.3486650,29.47907,19.2895,10.18957
120523,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Barooki BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.3724420,78.1358470,29.372442,19.2895,10.082942
120524,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Maheswari Jat BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.4279300,78.3202100,29.42793,19.2895,10.13843
120525,Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Sunpata BO,246764,BO,Delivery,BIJNOR,UTTAR PRADESH,29.3893830,78.3372840,29.389383,19.2895,10.099882999999998
120688,Uttar Pradesh Circle,Gorakhpur Region,Deoria Division,Bhathwa Tiwari BO,274702,BO,Delivery,DEORIA,UTTAR PRADESH,8377.0000000,26.5700000,8377.0,26.57,8350.43
120725,Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Ahirauli BO,276301,BO,Delivery,AZAMGARH,UTTAR PRADESH,12.1668100,77.1065600,12.16681,30.4,-18.23319
120800,Uttarakhand Circle,DivReportingCircle,Dehradun Division,Dhanpura BO,249404,BO,Delivery,HARIDWAR,UTTARAKHAND,78.1232000,29.8900000,78.1232,29.92,48.203199999999995
120827,Gujarat Circle,Vadodara Region,Vadodara East Division,Panvad SO,391168,PO,Delivery,CHHOTAUDEPUR,GUJARAT,22.2025000,74.0337000,22.2025,74.0194,-51.816900000000004
120828,Gujarat Circle,Vadodara Region,Vadodara East Division,Pavijetpur SO,391160,PO,Delivery,CHHOTAUDEPUR,GUJARAT,22.3432778,73.8402778,22.3432778,73.586,-51.2427222
121056,Uttar Pradesh Circle,Agra Region,Aligarh Division,Usram BO,202138,BO,Delivery,ALIGARH,UTTAR PRADESH,27.9103490,77.9563177,27.910349,77.8872097,-49.9768607
121166,Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,Jamuie Pandit BO,273207,BO,Delivery,MAHARAJGANJ,UTTAR PRADESH,37.6171880,72.0847850,37.617188,27.239585,10.377602999999997
121355,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Bahosi BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
121356,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Kalsan BO,209723,BO,Delivery,KANNAUJ,UTTAR PRADESH,26.9519070,79.6451100,26.951907,79.64511,-52.693203000000004
121370,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Bilsari BO,209505,BO,Delivery,FARRUKHABAD,UTTAR PRADESH,27.6122820,79.2763450,27.612282,79.276345,-51.664063000000006
121371,Uttar Pradesh Circle,Kanpur Region,Fatehgarh Division,Raukari BO,209505,BO,Delivery,FARRUKHABAD,UTTAR PRADESH,27.6122820,79.2763450,27.612282,79.276345,-51.664063000000006
121545,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Paudhan Rampur BO,228171,BO,Delivery,SULTANPUR,UTTAR PRADESH,26.2977030,82.1278400,26.297703,82.24,-55.942296999999996
121546,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Tajuddinpur BO,228171,BO,Delivery,SULTANPUR,UTTAR PRADESH,25.6750410,82.4021320,25.675041,82.24,-56.564958999999995
121673,Uttar Pradesh Circle,Lucknow  HQ Region,Sitapur Division,Saholi BO,261303,BO,Delivery,SITAPUR,UTTAR PRADESH,80.8370000,80.8370000,80.837,27.285,53.55200000000001
121749,Uttar Pradesh Circle,Allahabad Region,Sultanpur Division,Kanehti BO,227814,BO,Delivery,SULTANPUR,UTTAR PRADESH,26.2555100,82.0766100,26.25551,82.07,-55.81448999999999
121804,Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Gandhinagar Gujarat HO,382010,HO,Delivery,GANDHINAGAR,GUJARAT,23.2215490,72.6486610,23.221549,73.47,-50.248451
122118,Uttarakhand Circle,DivReportingCircle,Dehradun Division,Ransura BO,247670,BO,Delivery,HARIDWAR,UTTARAKHAND,77.8900000,29.6400000,77.89,29.7,48.19
122121,Uttarakhand Circle,DivReportingCircle,Dehradun Division,Makdoompur BO,247665,BO,Delivery,HARIDWAR,UTTARAKHAND,77.9670000,29.8042000,77.967,29.85426,48.11274
122124,Uttarakhand Circle,DivReportingCircle,Dehradun Division,Shyampur BO,249408,BO,Delivery,HARIDWAR,UTTARAKHAND,29.8654000,78.1821000,29.8654,78.1351,-48.26969999999999
122141,Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Yusufpur Naglia BO,244102,BO,Delivery,MORADABAD,UTTAR PRADESH,6.8600000,99.7400000,6.86,28.8259,-21.9659
122505,Uttar Pradesh Circle,Agra Region,Aligarh Division,Pureni BO,202280,BO,Delivery,ALIGARH,UTTAR PRADESH,78.2858050,28.0305378,78.285805,28.0305378,50.25526719999999
